timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,message_type,mmsi,call_sign,imo_number,speed__knots_,heading__deg_,course_over_ground__deg_,rate_of_turn,ship_type,destination,naviagation_status,dimension_bow,dimension_stern,dimension_port,dimension_starboard,draft,source_type,received_by_EDC,received_by_receiver,receiver,signal_strength,signal_noise_ratio,latitude,longitude,geometry
2024-01-04 14:26:00+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,1,168,340,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:26:00Z,,,-68,59,38.426833,-82.600092,POINT Z (-82.600092 38.426833 0)
2024-01-04 14:26:11+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,1,166,333,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:26:11Z,,,-77,51,38.42689,-82.600122,POINT Z (-82.600122 38.42689 0)
2024-01-04 14:26:17+00:00,,,clampToGround,-1,0,1,,,3,368133920,WDL4693,0,1,165,325,-53,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:26:17Z,,,-78,50,38.426918,-82.600147,POINT Z (-82.600147 38.426918 0)
2024-01-04 14:26:20+00:00,,,clampToGround,-1,0,1,,,3,368133920,WDL4693,0,1,165,325,-53,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:26:20Z,,,-72,55,38.426928,-82.600154,POINT Z (-82.600154 38.426928 0)
2024-01-04 14:26:23+00:00,,,clampToGround,-1,0,1,,,3,368133920,WDL4693,0,1,164,321,-53,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:26:23Z,,,-74,54,38.426941,-82.600165,POINT Z (-82.600165 38.426941 0)
2024-01-04 14:26:27+00:00,,,clampToGround,-1,0,1,,,3,368133920,WDL4693,0,1,163,312,-53,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:26:27Z,,,-70,56,38.426956,-82.600185,POINT Z (-82.600185 38.426956 0)
2024-01-04 14:26:31+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,1,162,309,-53,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:26:31Z,,,-74,54,38.426965,-82.600199,POINT Z (-82.600199 38.426965 0)
2024-01-04 14:26:33+00:00,,,clampToGround,-1,0,1,,,3,368133920,WDL4693,0,1,161,305,-53,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:26:33Z,,,-69,58,38.426973,-82.600212,POINT Z (-82.600212 38.426973 0)
2024-01-04 14:26:36+00:00,,,clampToGround,-1,0,1,,,3,368133920,WDL4693,0,0,161,302,-53,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:26:36Z,,,-72,56,38.426978,-82.60022,POINT Z (-82.60022 38.426978 0)
2024-01-04 14:26:41+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,0,160,292,-53,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:26:41Z,,,-74,53,38.426985,-82.600247,POINT Z (-82.600247 38.426985 0)
2024-01-04 14:26:43+00:00,,,clampToGround,-1,0,1,,,3,368133920,WDL4693,0,1,159,291,-53,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:26:43Z,,,-71,57,38.426988,-82.600262,POINT Z (-82.600262 38.426988 0)
2024-01-04 14:26:46+00:00,,,clampToGround,-1,0,1,,,3,368133920,WDL4693,0,0,158,287,-53,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:26:46Z,,,-72,55,38.426991,-82.600272,POINT Z (-82.600272 38.426991 0)
2024-01-04 14:26:50+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,0,157,280,-53,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:26:50Z,,,-70,58,38.426993,-82.600292,POINT Z (-82.600292 38.426993 0)
2024-01-04 14:26:53+00:00,,,clampToGround,-1,0,1,,,3,368133920,WDL4693,0,0,156,279,-53,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:26:53Z,,,-70,57,38.426995,-82.600305,POINT Z (-82.600305 38.426995 0)
2024-01-04 14:26:56+00:00,,,clampToGround,-1,0,1,,,3,368133920,WDL4693,0,0,155,283,-53,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:26:56Z,,,-73,55,38.426998,-82.60032,POINT Z (-82.60032 38.426998 0)
2024-01-04 14:27:00+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,0,155,280,-53,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:27:00Z,,,-70,57,38.426998,-82.600327,POINT Z (-82.600327 38.426998 0)
2024-01-04 14:27:04+00:00,,,clampToGround,-1,0,1,,,3,368133920,WDL4693,0,0,154,266,-53,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:27:04Z,,,-73,55,38.426998,-82.600335,POINT Z (-82.600335 38.426998 0)
2024-01-04 14:27:06+00:00,,,clampToGround,-1,0,1,,,3,368133920,WDL4693,0,0,154,262,-53,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:27:06Z,,,-69,58,38.426996,-82.600339,POINT Z (-82.600339 38.426996 0)
2024-01-04 14:27:11+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,0,153,237,-53,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:27:11Z,,,-73,55,38.426996,-82.600345,POINT Z (-82.600345 38.426996 0)
2024-01-04 14:27:13+00:00,,,clampToGround,-1,0,1,,,3,368133920,WDL4693,0,0,152,217,-53,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:27:13Z,,,-75,52,38.426993,-82.600345,POINT Z (-82.600345 38.426993 0)
2024-01-04 14:27:21+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,0,151,182,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:27:21Z,,,-71,56,38.426985,-82.600349,POINT Z (-82.600349 38.426985 0)
2024-01-04 14:27:29+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,0,150,165,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:27:29Z,,,-70,58,38.42697,-82.600344,POINT Z (-82.600344 38.42697 0)
2024-01-04 14:27:41+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,0,149,151,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:27:41Z,,,-67,60,38.426936,-82.60032,POINT Z (-82.60032 38.426936 0)
2024-01-04 14:27:50+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,1,149,147,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:27:50Z,,,-68,59,38.4269,-82.60029,POINT Z (-82.60029 38.4269 0)
2024-01-04 14:28:00+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,1,148,143,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:28:00Z,,,-67,60,38.426848,-82.600247,POINT Z (-82.600247 38.426848 0)
2024-01-04 14:28:11+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,1,147,141,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:28:11Z,,,-71,56,38.426781,-82.600184,POINT Z (-82.600184 38.426781 0)
2024-01-04 14:28:21+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,147,142,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:28:21Z,,,-71,56,38.426711,-82.600119,POINT Z (-82.600119 38.426711 0)
2024-01-04 14:28:29+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,147,141,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:28:29Z,,,-70,58,38.42665,-82.600057,POINT Z (-82.600057 38.42665 0)
2024-01-04 14:28:39+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,146,140,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:28:39Z,,,-69,58,38.42656,-82.599964,POINT Z (-82.599964 38.42656 0)
2024-01-04 14:28:50+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,146,140,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:28:50Z,,,-71,57,38.426471,-82.599872,POINT Z (-82.599872 38.426471 0)
2024-01-04 14:29:00+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,146,138,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:29:00Z,,,-71,56,38.426381,-82.599769,POINT Z (-82.599769 38.426381 0)
2024-01-04 14:29:11+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,147,136,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:29:11Z,,,-70,58,38.426278,-82.599642,POINT Z (-82.599642 38.426278 0)
2024-01-04 14:29:21+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,148,135,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:29:21Z,,,-69,58,38.426183,-82.599522,POINT Z (-82.599522 38.426183 0)
2024-01-04 14:29:29+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,148,136,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:29:29Z,,,-77,50,38.426101,-82.599422,POINT Z (-82.599422 38.426101 0)
2024-01-04 14:29:39+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,149,136,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:29:39Z,,,-77,50,38.425988,-82.599284,POINT Z (-82.599284 38.425988 0)
2024-01-04 14:29:50+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,150,136,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:29:50Z,,,-69,58,38.425881,-82.599154,POINT Z (-82.599154 38.425881 0)
2024-01-04 14:30:00+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,151,139,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:30:00Z,,,-67,60,38.425771,-82.599022,POINT Z (-82.599022 38.425771 0)
2024-01-04 14:30:11+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,152,141,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:30:11Z,,,-75,53,38.425646,-82.598887,POINT Z (-82.598887 38.425646 0)
2024-01-04 14:30:21+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,152,143,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:30:21Z,,,-73,54,38.425515,-82.59875,POINT Z (-82.59875 38.425515 0)
2024-01-04 14:30:29+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,153,143,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:30:29Z,,,-72,56,38.425415,-82.598654,POINT Z (-82.598654 38.425415 0)
2024-01-04 14:30:39+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,154,144,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:30:39Z,,,-70,57,38.425285,-82.598535,POINT Z (-82.598535 38.425285 0)
2024-01-04 14:30:50+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,154,145,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:30:50Z,,,-69,58,38.425138,-82.598407,POINT Z (-82.598407 38.425138 0)
2024-01-04 14:31:50+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,154,152,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:31:50Z,,,-72,56,38.424291,-82.597799,POINT Z (-82.597799 38.424291 0)
2024-01-04 14:32:00+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,154,154,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:32:00Z,,,-68,59,38.424143,-82.597707,POINT Z (-82.597707 38.424143 0)
2024-01-04 14:32:11+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,154,155,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:32:11Z,,,-73,55,38.423991,-82.59761,POINT Z (-82.59761 38.423991 0)
2024-01-04 14:32:21+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,154,155,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:32:21Z,,,-68,59,38.423855,-82.597527,POINT Z (-82.597527 38.423855 0)
2024-01-04 14:32:29+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,153,153,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:32:29Z,,,-66,62,38.423745,-82.597459,POINT Z (-82.597459 38.423745 0)
2024-01-04 14:32:39+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,153,153,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:32:39Z,,,-71,56,38.423596,-82.597367,POINT Z (-82.597367 38.423596 0)
2024-01-04 14:32:49+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,153,153,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:32:49Z,,,-72,56,38.423476,-82.597292,POINT Z (-82.597292 38.423476 0)
2024-01-04 14:33:00+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,153,153,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:33:00Z,,,-73,54,38.423333,-82.5972,POINT Z (-82.5972 38.423333 0)
2024-01-04 14:33:11+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,153,153,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:33:11Z,,,-69,58,38.423195,-82.597107,POINT Z (-82.597107 38.423195 0)
2024-01-04 14:33:21+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,153,152,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:33:21Z,,,-75,52,38.423071,-82.597024,POINT Z (-82.597024 38.423071 0)
2024-01-04 14:33:29+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,153,152,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:33:29Z,,,-72,55,38.422971,-82.596959,POINT Z (-82.596959 38.422971 0)
2024-01-04 14:33:39+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,153,152,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:33:39Z,,,-74,53,38.422838,-82.596869,POINT Z (-82.596869 38.422838 0)
2024-01-04 14:33:49+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,153,152,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:33:49Z,,,-77,50,38.422728,-82.596797,POINT Z (-82.596797 38.422728 0)
2024-01-04 14:33:59+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,153,152,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:33:59Z,,,-69,58,38.422605,-82.596717,POINT Z (-82.596717 38.422605 0)
2024-01-04 14:34:09+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,153,152,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:34:09Z,,,-70,57,38.422483,-82.596637,POINT Z (-82.596637 38.422483 0)
2024-01-04 14:34:21+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,152,152,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:34:21Z,,,-72,55,38.422341,-82.596542,POINT Z (-82.596542 38.422341 0)
2024-01-04 14:34:29+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,152,152,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:34:29Z,,,-70,57,38.422248,-82.596479,POINT Z (-82.596479 38.422248 0)
2024-01-04 14:34:39+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,152,152,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:34:39Z,,,-69,58,38.42212,-82.59639,POINT Z (-82.59639 38.42212 0)
2024-01-04 14:34:49+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,152,151,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:34:49Z,,,-68,59,38.422016,-82.596319,POINT Z (-82.596319 38.422016 0)
2024-01-04 14:34:59+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,152,151,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:34:59Z,,,-69,58,38.421901,-82.596239,POINT Z (-82.596239 38.421901 0)
2024-01-04 14:35:09+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,152,152,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:35:09Z,,,-72,55,38.421785,-82.596159,POINT Z (-82.596159 38.421785 0)
2024-01-04 14:35:20+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,152,152,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:35:20Z,,,-74,46,38.421658,-82.596074,POINT Z (-82.596074 38.421658 0)
2024-01-04 14:35:29+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,152,151,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:35:29Z,,,-72,55,38.421555,-82.596004,POINT Z (-82.596004 38.421555 0)
2024-01-04 14:35:39+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,152,151,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:35:39Z,,,-66,52,38.421428,-82.595917,POINT Z (-82.595917 38.421428 0)
2024-01-04 14:35:49+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,152,152,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:35:49Z,,,-71,55,38.421323,-82.595845,POINT Z (-82.595845 38.421323 0)
2024-01-04 14:35:59+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,152,151,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:35:59Z,,,-69,49,38.421208,-82.595764,POINT Z (-82.595764 38.421208 0)
2024-01-04 14:36:09+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,152,151,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:36:09Z,,,-66,60,38.421093,-82.595682,POINT Z (-82.595682 38.421093 0)
2024-01-04 14:36:20+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,152,152,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:36:20Z,,,-69,49,38.420966,-82.595595,POINT Z (-82.595595 38.420966 0)
2024-01-04 14:40:01+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,147,150,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:40:01Z,,,-71,53,38.418468,-82.59387,POINT Z (-82.59387 38.418468 0)
2024-01-04 14:40:09+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,146,151,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:40:09Z,,,-73,54,38.41838,-82.593807,POINT Z (-82.593807 38.41838 0)
2024-01-04 14:40:21+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,146,149,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:40:21Z,,,-67,57,38.418245,-82.593709,POINT Z (-82.593709 38.418245 0)
2024-01-04 14:40:29+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,146,148,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:40:29Z,,,-73,54,38.418155,-82.59364,POINT Z (-82.59364 38.418155 0)
2024-01-04 14:40:41+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,146,147,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:40:41Z,,,-69,55,38.41802,-82.593534,POINT Z (-82.593534 38.41802 0)
2024-01-04 14:40:49+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,146,146,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:40:49Z,,,-72,55,38.417935,-82.59346,POINT Z (-82.59346 38.417935 0)
2024-01-04 14:41:01+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,146,146,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:41:01Z,,,-70,54,38.41781,-82.59335,POINT Z (-82.59335 38.41781 0)
2024-01-04 14:41:09+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,146,145,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:41:09Z,,,-67,60,38.417726,-82.593275,POINT Z (-82.593275 38.417726 0)
2024-01-04 14:41:21+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,146,145,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:41:21Z,,,-71,53,38.4176,-82.59316,POINT Z (-82.59316 38.4176 0)
2024-01-04 14:41:29+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,146,146,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:41:29Z,,,-69,58,38.417513,-82.593085,POINT Z (-82.593085 38.417513 0)
2024-01-04 14:41:41+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,146,146,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:41:41Z,,,-70,54,38.417385,-82.59297,POINT Z (-82.59297 38.417385 0)
2024-01-04 14:42:01+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,146,145,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:42:01Z,,,-67,57,38.41717,-82.592787,POINT Z (-82.592787 38.41717 0)
2024-01-04 14:42:09+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,146,145,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:42:09Z,,,-69,57,38.417076,-82.592714,POINT Z (-82.592714 38.417076 0)
2024-01-04 14:44:21+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,145,145,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:44:21Z,,,-65,58,38.415593,-82.591439,POINT Z (-82.591439 38.415593 0)
2024-01-04 14:44:29+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,4,145,146,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:44:29Z,,,-66,60,38.415466,-82.591329,POINT Z (-82.591329 38.415466 0)
2024-01-04 14:44:39+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,4,144,146,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:44:39Z,,,-64,58,38.415303,-82.591189,POINT Z (-82.591189 38.415303 0)
2024-01-04 14:44:49+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,144,147,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:44:49Z,,,-68,57,38.4151,-82.591022,POINT Z (-82.591022 38.4151 0)
2024-01-04 14:45:01+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,143,149,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:45:01Z,,,-71,50,38.414826,-82.590814,POINT Z (-82.590814 38.414826 0)
2024-01-04 14:45:10+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,6,141,149,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:45:10Z,,,-65,60,38.414608,-82.59065,POINT Z (-82.59065 38.414608 0)
2024-01-04 14:45:13+00:00,,,clampToGround,-1,0,1,,,3,368133920,WDL4693,0,6,141,149,-53,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:45:13Z,,,-62,59,38.414533,-82.590594,POINT Z (-82.590594 38.414533 0)
2024-01-04 14:45:14+00:00,,,clampToGround,-1,0,1,,,3,368133920,WDL4693,0,6,140,149,-53,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T14:45:14Z,,,-65,60,38.414508,-82.590574,POINT Z (-82.590574 38.414508 0)
